id,buggy-org,buggy,fixed-org,fixed,check1,check2
11857,"protected void METHOD_1 ( java.lang.Integer id ) { VAR_1 . METHOD_2 ( java.lang.Integer.parseInt ( java.lang.String . METHOD_3 ( id ) ) ) ; } 
","protected void METHOD_1 ( java.lang.Integer id ) { VAR_1 . METHOD_2 ( java.lang.Integer.METHOD_2 ( java.lang.String . METHOD_3 ( id ) ) ) ; } 
","protected void METHOD_1 ( java.lang.Integer id ) { VAR_1 . METHOD_2 ( java.lang.String . METHOD_3 ( id ) ) ; } 
","protected void METHOD_1 ( java.lang.Integer id ) { VAR_1 . METHOD_2 ( java.lang.String . METHOD_3 ( id ) ) ; } 
",-2,-2
12853,"public void a ( java.lang.String message , java.lang.Throwable VAR_1 ) { METHOD_1 ( VAR_2 , message , VAR_1 ) ; } 
","public void a ( java.lang.String message , java.lang.Throwable VAR_1 ) { METHOD_1 ( VAR_2 , VAR_1 , VAR_1 ) ; } 
","public void a ( java.lang.String message , java.lang.Throwable VAR_1 ) { METHOD_1 ( VAR_2 , VAR_1 , message ) ; } 
","public void a ( java.lang.String message , java.lang.Throwable VAR_1 ) { METHOD_1 ( VAR_2 , VAR_1 , VAR_1 ) ; } 
",-2,-2
26314,"public TYPE_1 METHOD_1 ( int VAR_1 ) throws TYPE_2 , TYPE_3 { TYPE_1 VAR_2 = super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( java.util.Arrays.asList ( java.util.Arrays.asList ( VAR_2 . getId ( ) ) , STRING_1 ) ) ) ; return VAR_2 ; } 
","public TYPE_1 METHOD_1 ( int VAR_1 ) throws TYPE_2 , TYPE_3 { TYPE_1 VAR_2 = super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( java.util.Arrays.METHOD_3 ( java.util.Arrays.asList ( VAR_2 . getId ( ) ) , STRING_1 ) ) ) ; return VAR_2 ; } 
","public TYPE_1 METHOD_1 ( int VAR_1 ) throws TYPE_2 , TYPE_3 { TYPE_1 VAR_2 = super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( java.util.Arrays.asList ( VAR_2 . getId ( ) ) , STRING_1 ) ) ; return VAR_2 ; } 
","public TYPE_1 METHOD_1 ( int VAR_1 ) throws TYPE_2 , TYPE_3 { TYPE_1 VAR_2 = super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( java.util.Arrays.asList ( VAR_2 . getId ( ) ) , STRING_1 ) ) ; return VAR_2 ; } 
",2,2
7906,"public void METHOD_1 ( int position , android.view.View VAR_1 ) ; 
","public void METHOD_1 ( int position , android.view.View VAR_1 ) ; 
","void METHOD_1 ( int position , android.view.View view ) ; 
","void METHOD_1 ( int position , android.view.View VAR_1 ) ; 
",-2,-2
24061,"public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) { VAR_2 . getId ( VAR_3 . METHOD_2 ( ) ) ; return ; } VAR_1 . METHOD_3 ( ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) { VAR_2 . getId ( VAR_3 . METHOD_2 ( ) ) ; return ; } VAR_1 . METHOD_3 ( ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) { VAR_2 . getId ( VAR_3 . METHOD_2 ( ) ) ; return ; } VAR_2 . getId ( null ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) { VAR_2 . getId ( VAR_3 . METHOD_2 ( ) ) ; return ; } VAR_2 . METHOD_3 ( null ) ; } 
",-2,-2
2033,"public void METHOD_1 ( ) { TYPE_1 TYPE_2 = new TYPE_1 ( ) ; METHOD_2 ( TYPE_2 . equals ( VAR_1 ) ) ; } 
","public void METHOD_1 ( ) { TYPE_1 TYPE_2 = new TYPE_1 ( ) ; METHOD_2 ( TYPE_2 . equals ( VAR_1 ) ) ; } 
","public void METHOD_1 ( ) { TYPE_1 a = new TYPE_1 ( ) ; METHOD_2 ( a . equals ( VAR_1 ) ) ; } 
","public void METHOD_1 ( ) { TYPE_1 TYPE_2 = new TYPE_1 ( ) ; METHOD_2 ( TYPE_2 . equals ( VAR_1 ) ) ; } 
",-2,-2
42577,"public void METHOD_1 ( android.view.View VAR_1 ) { ( ( TYPE_1 ) ( context ) ) . METHOD_2 ( VAR_2 . METHOD_3 ( ) . getId ( ) ) ; } 
","public void METHOD_1 ( android.view.View VAR_1 ) { ( ( TYPE_1 ) ( context ) ) . METHOD_2 ( VAR_2 . METHOD_3 ( ) . METHOD_2 ( ) ) ; } 
","public void METHOD_1 ( android.view.View VAR_1 ) { ( ( TYPE_1 ) ( context ) ) . METHOD_2 ( VAR_2 . getId ( ) ) ; } 
","public void METHOD_1 ( android.view.View VAR_1 ) { ( ( TYPE_1 ) ( context ) ) . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ; } 
",-2,-2
8926,"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( ) . METHOD_2 ( STRING_1 ) . build ( ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; } 
","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( ) . METHOD_2 ( STRING_1 ) . build ( ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; } 
","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( ) . build ( ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; } 
","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( ) . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; } 
",-2,-2
25218,"public abstract java.lang.String METHOD_1 ( ) ; 
","public abstract java.lang.String METHOD_1 ( ) ; 
","public abstract java.lang.String execute ( ) ; 
","public abstract java.lang.String METHOD_1 ( ) ; 
",-2,-2
16342,"void METHOD_1 ( int VAR_1 , int a , int b ) { } 
","void METHOD_1 ( int VAR_1 , int a , int b ) { } 
","void METHOD_1 ( int a , int b , int c ) { } 
","void METHOD_1 ( int a , int b , int VAR_1 ) { } 
",-2,-2
1310,"private static void METHOD_1 ( java.lang.String message ) { TYPE_1 . METHOD_2 ( null , STRING_1 , message , VAR_1 ) ; } 
","private static void METHOD_1 ( java.lang.String message ) { TYPE_1 . METHOD_2 ( null , STRING_1 , STRING_1 , VAR_1 ) ; } 
","private static void METHOD_1 ( java.lang.String message ) { TYPE_1 . METHOD_2 ( null , message , STRING_1 , VAR_1 ) ; } 
","private static void METHOD_1 ( java.lang.String message ) { TYPE_1 . METHOD_2 ( null , STRING_1 , STRING_1 , VAR_1 ) ; } 
",-2,-2
31021,"private static java.lang.String METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 f ) { TYPE_1 VAR_2 = TYPE_3 . METHOD_2 ( VAR_1 , f ) ; return VAR_2 == null ? STRING_1 : VAR_2 . text ( ) ; } 
","private static java.lang.String METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 f ) { TYPE_1 VAR_2 = TYPE_3 . METHOD_2 ( VAR_1 , f ) ; return VAR_2 == null ? STRING_1 : VAR_2 . text ( ) ; } 
","private static java.lang.String METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 f ) { TYPE_1 VAR_2 = TYPE_3 . METHOD_2 ( VAR_1 , f ) ; return VAR_2 == null ? STRING_1 : f . getText ( VAR_2 ) ; } 
","private static java.lang.String METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 f ) { TYPE_1 VAR_2 = TYPE_3 . METHOD_2 ( VAR_1 , f ) ; return VAR_2 == null ? STRING_1 : VAR_2 . getText ( VAR_2 ) ; } 
",-2,-2
35227,"public void METHOD_1 ( boolean VAR_1 ) { for ( TYPE_1 b : METHOD_2 ( VAR_2 ) ) { VAR_2 . METHOD_1 ( VAR_1 ) ; } } 
","public void METHOD_1 ( boolean VAR_1 ) { for ( TYPE_1 b : METHOD_2 ( VAR_2 ) ) { VAR_2 . METHOD_1 ( VAR_1 ) ; } } 
","public void METHOD_1 ( boolean VAR_1 ) { for ( TYPE_1 b : METHOD_2 ( VAR_2 ) ) { b . METHOD_1 ( VAR_1 ) ; } } 
","public void METHOD_1 ( boolean VAR_1 ) { for ( TYPE_1 b : METHOD_2 ( VAR_2 ) ) { VAR_2 . METHOD_1 ( VAR_1 ) ; } } 
",-2,-2
38190,"public TYPE_1 METHOD_1 ( TYPE_2 c , TYPE_3 VAR_1 ) { return VAR_2 . METHOD_2 ( VAR_1 . name , STRING_1 , c . METHOD_3 ( ) , c . METHOD_4 ( ) ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 c , TYPE_3 VAR_1 ) { return VAR_2 . METHOD_2 ( VAR_1 . name , STRING_1 , c . METHOD_3 ( ) , c . METHOD_4 ( ) ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 c , java.lang.String name ) { return VAR_2 . METHOD_2 ( name , STRING_1 , c . METHOD_3 ( ) , c . METHOD_4 ( ) ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_2 c , java.lang.String VAR_1 ) { return VAR_2 . METHOD_2 ( name , STRING_1 , c . METHOD_3 ( ) , c . METHOD_4 ( ) ) ; } 
",-2,-2
33682,"public java.util.List < TYPE_1 > METHOD_1 ( int VAR_1 ) { return null ; } 
","public java.util.List < TYPE_1 > METHOD_1 ( int VAR_1 ) { return null ; } 
","public TYPE_1 get ( int id , int VAR_1 ) { return null ; } 
","public TYPE_1 METHOD_1 ( int id , int VAR_1 ) { return null ; } 
",-2,-2
2386,"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_1 ( this ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_1 ( this ) ; } 
","public void execute ( TYPE_1 VAR_1 ) { VAR_1 . execute ( this ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_1 ( this ) ; } 
",-2,-2
38545,"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( VAR_1 . toString ( ) ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( VAR_1 . toString ( ) ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( java.lang.Boolean . toString ( VAR_1 . getValue ( ) ) ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 . METHOD_3 ( java.lang.Boolean . METHOD_3 ( VAR_1 . getValue ( ) ) ) ) ; } 
",-2,-2
459,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { java.lang.String VAR_3 = VAR_4 . getText ( ) . toString ( ) ; VAR_5 . METHOD_2 ( VAR_3 , 0 ) ; TYPE_2 . METHOD_3 ( VAR_3 ) ; TYPE_2 . METHOD_4 ( ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { java.lang.String VAR_3 = VAR_4 . getText ( ) . toString ( ) ; VAR_5 . METHOD_2 ( VAR_3 , 0 ) ; TYPE_2 . METHOD_3 ( VAR_3 ) ; TYPE_2 . METHOD_4 ( ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { java.lang.String VAR_3 = VAR_4 . getText ( ) . toString ( ) ; VAR_5 . append ( VAR_3 ) ; TYPE_2 . METHOD_3 ( VAR_3 ) ; TYPE_2 . METHOD_4 ( ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { java.lang.String VAR_3 = VAR_4 . getText ( ) . toString ( ) ; VAR_5 . METHOD_2 ( VAR_3 ) ; TYPE_2 . METHOD_3 ( VAR_3 ) ; TYPE_2 . METHOD_4 ( ) ; } 
",-2,-2
23622,"public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { return this . METHOD_2 ( VAR_1 ) ; } 
","public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { return this . METHOD_2 ( VAR_1 ) ; } 
","public java.lang.Object getData ( ) { return null ; } 
","public java.lang.Object METHOD_1 ( ) { return null ; } 
",-2,-2
27327,"public java.lang.String METHOD_1 ( boolean VAR_1 , boolean VAR_2 ) { return toString ( 1 , VAR_1 , true , VAR_2 ) ; } 
","public java.lang.String METHOD_1 ( boolean VAR_1 , boolean VAR_2 ) { return toString ( 1 , VAR_1 , true , VAR_2 ) ; } 
","public java.lang.String toString ( ) { return toString ( 1 , false , false , false , true ) ; } 
","public java.lang.String METHOD_1 ( ) { return toString ( 1 , false , false , false , true ) ; } 
",-2,-2
31943,"public static void METHOD_1 ( ) { } 
","public static void METHOD_1 ( ) { } 
","public static void main ( java.lang.String [ ] args ) { } 
","public static void METHOD_1 ( java.lang.String [ ] args ) { } 
",-2,-2
29045,"void METHOD_1 ( TYPE_1 TYPE_2 ) ; 
","void METHOD_1 ( TYPE_1 TYPE_2 ) ; 
","void METHOD_1 ( TYPE_1 index ) ; 
","void METHOD_1 ( TYPE_1 TYPE_2 ) ; 
",-2,-2
13902,"private java.lang.String METHOD_1 ( java.lang.String title ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( title ) ; return VAR_1 . METHOD_3 ( ) ; } 
","private java.lang.String METHOD_1 ( java.lang.String title ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( title ) ; return VAR_1 . METHOD_3 ( ) ; } 
","private java.lang.String METHOD_1 ( java.lang.String title ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( title ) ; return VAR_1 . getText ( ) ; } 
","private java.lang.String METHOD_1 ( java.lang.String title ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( title ) ; return VAR_1 . METHOD_3 ( ) ; } 
",-2,-2
26943,"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( values ) ; VAR_3 = new java.util.ArrayList ( ) ; VAR_1 . METHOD_4 ( VAR_3 , getClass ( ) . METHOD_5 ( ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( values ) ; VAR_3 = new java.util.ArrayList ( ) ; VAR_1 . METHOD_4 ( VAR_3 , getClass ( ) . METHOD_5 ( ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; values = new java.util.ArrayList ( ) ; VAR_1 . METHOD_4 ( values , getClass ( ) . METHOD_5 ( ) ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 = new java.util.ArrayList ( ) ; VAR_1 . METHOD_4 ( VAR_3 , getClass ( ) . METHOD_5 ( ) ) ; } 
",-2,-2
6205,"private static boolean METHOD_1 ( TYPE_1 number ) { java.lang.Class < ? > VAR_1 = number . getClass ( ) ; return ( VAR_2 class . METHOD_2 ( VAR_1 ) ) || ( VAR_3 class . METHOD_2 ( VAR_1 ) ) ; } 
","private static boolean METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.Class < ? > VAR_1 = number . getClass ( ) ; return ( VAR_2 class . METHOD_2 ( VAR_1 ) ) || ( VAR_3 class . METHOD_2 ( VAR_1 ) ) ; } 
","private static boolean METHOD_1 ( java.lang.Class < ? > VAR_1 ) { return ( VAR_2 class . METHOD_2 ( VAR_1 ) ) || ( VAR_3 class . METHOD_2 ( VAR_1 ) ) ; } 
","private static boolean METHOD_1 ( java.lang.Class < ? > VAR_1 ) { return ( VAR_2 class . METHOD_2 ( VAR_1 ) ) || ( VAR_3 class . METHOD_2 ( VAR_1 ) ) ; } 
",-2,-2
17795,"public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) , VAR_1 . METHOD_4 ( ) ) ; VAR_2 = VAR_1 . METHOD_5 ( VAR_2 ) ; return VAR_2 . METHOD_6 ( ) ; } 
","public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) , VAR_1 . METHOD_4 ( ) ) ; VAR_2 = VAR_1 . METHOD_5 ( VAR_2 ) ; return VAR_2 . METHOD_6 ( ) ; } 
","public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . getType ( ) . METHOD_3 ( ) , VAR_1 . METHOD_4 ( ) ) ; VAR_2 = VAR_1 . METHOD_5 ( VAR_2 ) ; return VAR_2 . METHOD_6 ( ) ; } 
","public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) . METHOD_3 ( ) , VAR_1 . METHOD_4 ( ) ) ; VAR_2 = VAR_1 . METHOD_5 ( VAR_2 ) ; return VAR_2 . METHOD_6 ( ) ; } 
",-2,-2
18002,"public boolean METHOD_1 ( TYPE_1 event , TYPE_2 VAR_1 ) { int VAR_2 = VAR_1 . METHOD_2 ( ) . METHOD_3 ( VAR_3 , METHOD_4 ( ) , VAR_1 ) ; return TYPE_3 . METHOD_5 ( value , type , VAR_2 ) ; } 
","public boolean METHOD_1 ( TYPE_1 event , TYPE_2 VAR_1 ) { int VAR_2 = VAR_1 . METHOD_2 ( ) . METHOD_3 ( VAR_3 , METHOD_4 ( ) , VAR_1 ) ; return TYPE_3 . METHOD_5 ( VAR_2 , type , VAR_2 ) ; } 
","public boolean METHOD_1 ( TYPE_1 event , TYPE_2 VAR_1 ) { int VAR_2 = VAR_1 . METHOD_2 ( ) . METHOD_3 ( VAR_3 , METHOD_4 ( ) , VAR_1 ) ; return TYPE_3 . METHOD_5 ( VAR_2 , type , value ) ; } 
","public boolean METHOD_1 ( TYPE_1 event , TYPE_2 VAR_1 ) { int VAR_2 = VAR_1 . METHOD_2 ( ) . METHOD_3 ( VAR_3 , METHOD_4 ( ) , VAR_1 ) ; return TYPE_3 . METHOD_5 ( VAR_2 , type , VAR_2 ) ; } 
",-2,-2
1246,"public static void METHOD_1 ( int VAR_1 ) { while ( VAR_1 > 1 ) { VAR_2 . METHOD_2 ( STRING_1 ) ; VAR_1 -- ; } } 
","public static void METHOD_1 ( int VAR_1 ) { while ( VAR_1 > 1 ) { VAR_2 . METHOD_2 ( STRING_1 ) ; VAR_1 -- ; } } 
","public static void METHOD_1 ( int VAR_1 ) { int i = 0 ; while ( true ) { if ( i >= VAR_1 ) { break ; } java.lang.System.out.print ( STRING_1 ) ; i ++ ; } } 
","public static void METHOD_1 ( int VAR_1 ) { int i = 0 ; while ( true ) { if ( i >= VAR_1 ) { break ; } java.lang.System.out.METHOD_2 ( STRING_1 ) ; VAR_1 ++ ; } } 
",-2,-2
37073,"public static int METHOD_1 ( TYPE_1 VAR_1 , java.lang.String key , int VAR_2 ) { java.lang.Object VAR_3 = VAR_1 . get ( key ) ; if ( VAR_3 == null ) { return VAR_2 ; } return java.lang.Integer . METHOD_2 ( VAR_3 . toString ( ) ) ; } 
","public static int METHOD_1 ( TYPE_1 VAR_1 , java.lang.String key , int VAR_2 ) { java.lang.Object VAR_3 = VAR_1 . get ( key ) ; if ( VAR_3 == null ) { return VAR_2 ; } return java.lang.Integer . METHOD_2 ( VAR_3 . toString ( ) ) ; } 
","public static int METHOD_1 ( TYPE_1 VAR_1 , java.lang.String key , int VAR_2 ) { java.lang.Object VAR_3 = VAR_1 . get ( key ) ; if ( VAR_3 == null ) { return VAR_2 ; } return java.lang.Integer.parseInt ( VAR_3 . toString ( ) ) ; } 
","public static int METHOD_1 ( TYPE_1 VAR_1 , java.lang.String key , int VAR_2 ) { java.lang.Object VAR_3 = VAR_1 . get ( key ) ; if ( VAR_3 == null ) { return VAR_2 ; } return java.lang.Integer.METHOD_2 ( VAR_3 . toString ( ) ) ; } 
",-2,-2
13655,"public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { VAR_1 . METHOD_2 ( ) ; this . METHOD_3 ( ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { VAR_1 . METHOD_2 ( ) ; this . METHOD_3 ( ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { VAR_1 . METHOD_2 ( ) ; java.lang.System.exit ( 0 ) ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { VAR_1 . METHOD_2 ( ) ; java.lang.System.METHOD_3 ( 0 ) ; } 
",1,1
2484,"public void METHOD_1 ( char [ ] VAR_1 , int VAR_2 , int VAR_3 ) throws java.io.IOException { java.lang.String VAR_4 = java.lang.String . METHOD_2 ( VAR_1 ) ; out.write ( VAR_4 , VAR_2 , VAR_3 ) ; } 
","public void METHOD_1 ( char [ ] VAR_1 , int VAR_2 , int VAR_3 ) throws java.io.IOException { java.lang.String VAR_4 = java.lang.String . METHOD_2 ( VAR_1 ) ; out.METHOD_1 ( VAR_4 , VAR_2 , VAR_3 ) ; } 
","public void METHOD_1 ( char [ ] VAR_1 , int VAR_2 , int VAR_3 ) throws java.io.IOException { java.lang.String VAR_4 = new java.lang.String ( VAR_1 ) ; this . METHOD_1 ( VAR_4 , VAR_2 , VAR_3 ) ; } 
","public void METHOD_1 ( char [ ] VAR_1 , int VAR_2 , int VAR_3 ) throws java.io.IOException { java.lang.String VAR_4 = new java.lang.String ( VAR_1 ) ; this . METHOD_1 ( VAR_4 , VAR_2 , VAR_3 ) ; } 
",-2,-2
42702,"private void METHOD_1 ( ) { int VAR_1 = ( ( VAR_2 . length ) * INT_1 ) / INT_2 ; VAR_2 = TYPE_1 . METHOD_2 ( VAR_2 , size ) ; } 
","private void METHOD_1 ( ) { int VAR_1 = ( ( VAR_2 . length ) * INT_1 ) / INT_2 ; VAR_2 = TYPE_1 . METHOD_2 ( VAR_2 , VAR_1 ) ; } 
","private void METHOD_1 ( ) { int VAR_1 = ( ( VAR_2 . length ) * INT_1 ) / INT_2 ; VAR_2 = TYPE_1 . METHOD_2 ( VAR_2 , VAR_1 ) ; } 
","private void METHOD_1 ( ) { int VAR_1 = ( ( VAR_2 . length ) * INT_1 ) / INT_2 ; VAR_2 = TYPE_1 . METHOD_2 ( VAR_2 , VAR_1 ) ; } 
",-2,-2
6360,"public java.lang.String METHOD_1 ( int position ) { java.lang.String [ ] VAR_1 = VAR_2 . get ( position ) . VAR_3 . split ( STRING_1 ) ; return VAR_1 [ 0 ] ; } 
","public java.lang.String METHOD_1 ( int position ) { java.lang.String [ ] VAR_1 = VAR_2 . get ( position ) . VAR_3 . split ( STRING_1 ) ; return VAR_1 [ 0 ] ; } 
","public java.lang.String METHOD_1 ( int position ) { java.lang.String [ ] VAR_1 = list . get ( position ) . VAR_3 . split ( STRING_1 ) ; return VAR_1 [ 0 ] ; } 
","public java.lang.String METHOD_1 ( int position ) { java.lang.String [ ] VAR_1 = VAR_2 . get ( position ) . VAR_3 . split ( STRING_1 ) ; return VAR_1 [ 0 ] ; } 
",-2,-2
35813,"public long METHOD_1 ( java.lang.String key ) { return java.lang.Long . METHOD_2 ( METHOD_3 ( key ) ) ; } 
","public long METHOD_1 ( java.lang.String key ) { return java.lang.Long . METHOD_2 ( METHOD_3 ( key ) ) ; } 
","public long METHOD_1 ( java.lang.String key ) { return java.lang.Long.parseLong ( METHOD_3 ( key ) ) ; } 
","public long METHOD_1 ( java.lang.String key ) { return java.lang.Long.METHOD_2 ( METHOD_3 ( key ) ) ; } 
",-2,-2
38999,"public void METHOD_1 ( java.lang.Void info ) { METHOD_2 ( ) . VAR_1 = VAR_1 ; super . METHOD_1 ( info ) ; } 
","public void METHOD_1 ( java.lang.Void info ) { METHOD_2 ( ) . VAR_1 = VAR_1 ; super . METHOD_1 ( info ) ; } 
","public void METHOD_1 ( java.lang.Void info ) { METHOD_2 ( ) . name = name ; super . METHOD_1 ( info ) ; } 
","public void METHOD_1 ( java.lang.Void info ) { METHOD_2 ( ) . VAR_1 =VAR_1e ; super . METHOD_1 ( info ) ; } 
",1,1
2478,"public static void METHOD_1 ( boolean VAR_1 ) { TYPE_1 . getConfig ( ) . set ( STRING_1 , VAR_1 ) ; TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; } 
","public static void METHOD_1 ( boolean VAR_1 ) { TYPE_1 . getConfig ( ) . set ( STRING_1 , VAR_1 ) ; TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; } 
","public static void setValue ( java.lang.String path , java.lang.Object value ) { TYPE_1 . getConfig ( ) . set ( path , value ) ; TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; } 
","public static void METHOD_1 ( java.lang.String path , java.lang.Object value ) { TYPE_1 . getConfig ( ) . set ( STRING_1 , VAR_1 ) ; TYPE_1 . METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; } 
",-2,-2
40757,"static TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 = null ; for ( TYPE_1 VAR_3 : VAR_4 ) { if ( VAR_1 . METHOD_2 ( VAR_3 . METHOD_3 ( ) ) ) { VAR_2 = VAR_3 ; break ; } } return VAR_2 ; } 
","static TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 = null ; for ( TYPE_1 VAR_3 : VAR_4 ) { if ( VAR_1 . METHOD_2 ( VAR_3 . METHOD_3 ( ) ) ) { VAR_2 = VAR_3 ; break ; } } return VAR_2 ; } 
","static TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 = null ; for ( TYPE_1 VAR_3 : VAR_4 ) { if ( VAR_1 . equals ( VAR_3 . METHOD_3 ( ) ) ) { VAR_2 = VAR_3 ; break ; } } return VAR_2 ; } 
","static TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 = null ; for ( TYPE_1 VAR_3 : VAR_4 ) { if ( VAR_1 . METHOD_2 ( VAR_3 . METHOD_3 ( ) ) ) { VAR_2 = VAR_3 ; break ; } } return VAR_2 ; } 
",-2,-2
12253,"public void METHOD_1 ( TYPE_1 key ) { final TYPE_2 VAR_1 = VAR_2 . remove ( key ) ; if ( VAR_1 != null ) { METHOD_2 ( ( - ( METHOD_3 ( VAR_1 ) ) ) ) ; } } 
","public void METHOD_1 ( TYPE_1 key ) { final TYPE_2 VAR_1 = VAR_2 . remove ( key ) ; if ( VAR_1 != null ) { METHOD_2 ( ( - ( METHOD_3 ( VAR_1 ) ) ) ) ; } } 
","public void remove ( TYPE_1 key ) { final TYPE_2 VAR_1 = VAR_2 . remove ( key ) ; if ( VAR_1 != null ) { METHOD_2 ( ( - ( METHOD_3 ( VAR_1 ) ) ) ) ; } } 
","public void METHOD_1 ( TYPE_1 key ) { final TYPE_2 VAR_1 = VAR_2 . remove ( key ) ; if ( VAR_1 != null ) { METHOD_2 ( ( - ( METHOD_3 ( VAR_1 ) ) ) ) ; } } 
",-2,-2
